,ID,Date,Hour,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW
47670,AL082012,20120816, 0000, TS, 30.5N,  55.4W,35.0,1010.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47671,AL082012,20120816, 0600, TS, 31.7N,  55.2W,40.0,1009.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47672,AL082012,20120816, 1200, TS, 32.9N,  54.4W,45.0,1006.0,40.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47673,AL082012,20120816, 1800, TS, 33.9N,  53.0W,55.0,998.0,40.0,50.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
47674,AL082012,20120817, 0000, TS, 34.3N,  51.1W,60.0,995.0,40.0,50.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
47675,AL082012,20120817, 0600, TS, 34.6N,  49.1W,55.0,998.0,40.0,50.0,50.0,20.0,20.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0
47676,AL082012,20120817, 1200, TS, 34.4N,  47.0W,55.0,997.0,60.0,70.0,70.0,60.0,20.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0
47677,AL082012,20120817, 1800, TS, 34.3N,  45.0W,55.0,993.0,70.0,90.0,90.0,70.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
47678,AL082012,20120818, 0000, TS, 34.2N,  43.1W,60.0,990.0,70.0,90.0,100.0,70.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
47679,AL082012,20120818, 0600, HU, 34.0N,  41.5W,65.0,987.0,80.0,110.0,110.0,80.0,20.0,50.0,50.0,0.0,0.0,20.0,20.0,0.0
47680,AL082012,20120818, 1200, HU, 34.0N,  39.6W,75.0,979.0,80.0,110.0,110.0,80.0,30.0,60.0,60.0,0.0,0.0,30.0,30.0,0.0
47681,AL082012,20120818, 1800, HU, 34.0N,  37.5W,90.0,969.0,80.0,110.0,110.0,80.0,40.0,60.0,60.0,20.0,20.0,30.0,30.0,0.0
47682,AL082012,20120819, 0000, HU, 34.3N,  35.0W,95.0,965.0,80.0,110.0,110.0,80.0,40.0,60.0,60.0,40.0,20.0,30.0,30.0,20.0
47683,AL082012,20120819, 0600, HU, 34.7N,  32.6W,90.0,969.0,80.0,110.0,110.0,80.0,40.0,60.0,60.0,40.0,20.0,30.0,30.0,20.0
47684,AL082012,20120819, 1200, HU, 35.2N,  30.6W,90.0,969.0,70.0,110.0,110.0,80.0,30.0,60.0,60.0,40.0,20.0,30.0,30.0,20.0
47685,AL082012,20120819, 1800, HU, 35.7N,  28.5W,80.0,977.0,70.0,110.0,110.0,80.0,30.0,60.0,60.0,40.0,20.0,30.0,30.0,20.0
47686,AL082012,20120820, 0000, HU, 36.4N,  26.6W,70.0,981.0,70.0,100.0,80.0,70.0,40.0,60.0,50.0,40.0,20.0,30.0,30.0,20.0
47687,AL082012,20120820, 0530, HU, 37.0N,  25.1W,65.0,984.0,70.0,100.0,80.0,70.0,40.0,50.0,40.0,40.0,20.0,30.0,20.0,20.0
47688,AL082012,20120820, 0600, HU, 37.1N,  25.0W,65.0,984.0,70.0,100.0,80.0,70.0,40.0,50.0,40.0,40.0,20.0,30.0,20.0,20.0
47689,AL082012,20120820, 1200, TS, 37.9N,  23.2W,60.0,990.0,90.0,90.0,60.0,70.0,40.0,50.0,30.0,40.0,0.0,0.0,0.0,0.0
47690,AL082012,20120820, 1800, LO, 38.9N,  21.1W,45.0,996.0,90.0,90.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47691,AL082012,20120821, 0000, LO, 39.8N,  19.3W,40.0,1000.0,90.0,90.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47692,AL082012,20120821, 0600, LO, 40.0N,  17.7W,40.0,1002.0,90.0,90.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47693,AL082012,20120821, 1200, LO, 39.8N,  16.6W,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47694,AL092012,20120820, 1200, LO, 15.7N,  44.8W,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47695,AL092012,20120820, 1800, LO, 15.6N,  46.8W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47696,AL092012,20120821, 0000, LO, 15.2N,  48.5W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47697,AL092012,20120821, 0600, TD, 14.9N,  50.1W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47698,AL092012,20120821, 1200, TD, 15.0N,  51.6W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47699,AL092012,20120821, 1800, TS, 15.2N,  53.1W,35.0,1005.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47700,AL092012,20120822, 0000, TS, 15.4N,  54.8W,40.0,1004.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47701,AL092012,20120822, 0600, TS, 15.7N,  56.6W,45.0,1003.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47702,AL092012,20120822, 1200, TS, 15.9N,  58.6W,45.0,1004.0,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47703,AL092012,20120822, 1800, TS, 16.1N,  60.4W,45.0,1004.0,150.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47704,AL092012,20120823, 0000, TS, 15.7N,  62.0W,45.0,1004.0,200.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47705,AL092012,20120823, 0600, TS, 15.0N,  63.4W,45.0,1004.0,180.0,30.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47706,AL092012,20120823, 1200, TS, 15.1N,  65.0W,45.0,1003.0,160.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47707,AL092012,20120823, 1800, TS, 15.6N,  66.4W,45.0,1003.0,150.0,50.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47708,AL092012,20120824, 0000, TS, 15.7N,  67.8W,45.0,1002.0,150.0,60.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47709,AL092012,20120824, 0600, TS, 15.4N,  69.1W,45.0,998.0,150.0,90.0,50.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47710,AL092012,20120824, 1200, TS, 15.7N,  70.4W,50.0,995.0,150.0,120.0,60.0,140.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47711,AL092012,20120824, 1800, TS, 16.6N,  71.2W,55.0,993.0,180.0,150.0,60.0,150.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
47712,AL092012,20120825, 0000, TS, 17.3N,  71.8W,55.0,992.0,200.0,150.0,60.0,200.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
47713,AL092012,20120825, 0600, TS, 18.3N,  72.7W,55.0,991.0,180.0,110.0,60.0,180.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
47714,AL092012,20120825, 1200, TS, 19.6N,  73.9W,50.0,997.0,180.0,110.0,50.0,150.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47715,AL092012,20120825, 1500, TS, 20.1N,  74.5W,50.0,997.0,180.0,110.0,50.0,150.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47716,AL092012,20120825, 1800, TS, 20.8N,  75.2W,50.0,997.0,180.0,120.0,40.0,150.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47717,AL092012,20120826, 0000, TS, 21.8N,  76.7W,50.0,997.0,180.0,130.0,40.0,180.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47718,AL092012,20120826, 0600, TS, 22.7N,  78.3W,55.0,995.0,180.0,90.0,40.0,180.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47719,AL092012,20120826, 1200, TS, 23.4N,  80.0W,55.0,995.0,180.0,90.0,40.0,180.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47720,AL092012,20120826, 1800, TS, 23.7N,  81.4W,50.0,992.0,180.0,90.0,50.0,180.0,50.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
47721,AL092012,20120827, 0000, TS, 24.2N,  82.6W,50.0,990.0,180.0,120.0,50.0,180.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
47722,AL092012,20120827, 0600, TS, 25.0N,  83.6W,50.0,989.0,180.0,150.0,60.0,180.0,50.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0
47723,AL092012,20120827, 1200, TS, 25.7N,  84.7W,55.0,987.0,180.0,150.0,70.0,180.0,60.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0
47724,AL092012,20120827, 1800, TS, 26.3N,  85.7W,60.0,982.0,180.0,150.0,80.0,180.0,60.0,50.0,20.0,50.0,0.0,0.0,0.0,0.0
47725,AL092012,20120828, 0000, TS, 26.8N,  86.7W,60.0,979.0,180.0,150.0,100.0,180.0,70.0,60.0,30.0,60.0,0.0,0.0,0.0,0.0
47726,AL092012,20120828, 0600, TS, 27.4N,  87.6W,60.0,978.0,180.0,150.0,110.0,170.0,80.0,70.0,40.0,60.0,0.0,0.0,0.0,0.0
47727,AL092012,20120828, 1200, HU, 28.0N,  88.3W,65.0,975.0,180.0,150.0,120.0,160.0,80.0,80.0,50.0,60.0,60.0,60.0,0.0,0.0
47728,AL092012,20120828, 1800, HU, 28.6N,  88.8W,70.0,972.0,180.0,150.0,140.0,150.0,90.0,90.0,60.0,60.0,60.0,60.0,0.0,0.0
47729,AL092012,20120829, 0000, HU, 28.9N,  89.4W,70.0,967.0,180.0,150.0,150.0,140.0,90.0,90.0,60.0,50.0,50.0,60.0,0.0,0.0
47730,AL092012,20120829, 0300, HU, 29.0N,  89.7W,70.0,965.0,180.0,150.0,150.0,140.0,90.0,90.0,60.0,50.0,50.0,60.0,0.0,0.0
47731,AL092012,20120829, 0600, HU, 29.1N,  90.0W,70.0,966.0,180.0,150.0,150.0,130.0,90.0,80.0,60.0,40.0,50.0,50.0,0.0,0.0
47732,AL092012,20120829, 0800, HU, 29.2N,  90.2W,70.0,966.0,180.0,150.0,150.0,130.0,90.0,80.0,60.0,40.0,50.0,50.0,0.0,0.0
47733,AL092012,20120829, 1200, HU, 29.4N,  90.5W,65.0,968.0,180.0,150.0,150.0,110.0,80.0,70.0,40.0,30.0,50.0,50.0,0.0,0.0
47734,AL092012,20120829, 1800, TS, 29.7N,  90.8W,60.0,973.0,180.0,150.0,150.0,90.0,60.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0
47735,AL092012,20120830, 0000, TS, 30.1N,  91.1W,55.0,977.0,150.0,150.0,140.0,70.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
47736,AL092012,20120830, 0600, TS, 30.6N,  91.5W,55.0,982.0,100.0,160.0,140.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
47737,AL092012,20120830, 1200, TS, 31.3N,  91.9W,45.0,987.0,60.0,160.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47738,AL092012,20120830, 1800, TS, 32.1N,  92.4W,35.0,993.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47739,AL092012,20120831, 0000, TD, 33.1N,  92.9W,30.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47740,AL092012,20120831, 0600, TD, 34.3N,  93.5W,25.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47741,AL092012,20120831, 1200, TD, 35.6N,  94.0W,20.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47742,AL092012,20120831, 1800, TD, 36.8N,  94.1W,20.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47743,AL092012,20120901, 0000, TD, 37.8N,  93.9W,20.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47744,AL092012,20120901, 0600, TD, 38.4N,  93.3W,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47745,AL102012,20120821, 1800, LO, 10.7N,  31.7W,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47746,AL102012,20120822, 0000, LO, 11.1N,  33.1W,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47747,AL102012,20120822, 0600, TD, 11.5N,  34.5W,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47748,AL102012,20120822, 1200, TD, 12.1N,  35.8W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47749,AL102012,20120822, 1800, TD, 12.8N,  37.3W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47750,AL102012,20120823, 0000, TD, 13.5N,  38.7W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47751,AL102012,20120823, 0600, TD, 14.2N,  40.0W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47752,AL102012,20120823, 1200, TS, 14.8N,  41.1W,35.0,1007.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47753,AL102012,20120823, 1800, TS, 15.5N,  42.1W,35.0,1006.0,180.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47754,AL102012,20120824, 0000, TD, 16.1N,  43.2W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47755,AL102012,20120824, 0600, TD, 16.7N,  44.3W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47756,AL102012,20120824, 1200, LO, 17.4N,  45.4W,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47757,AL112012,20120828, 1800, TD, 23.9N,  43.4W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47758,AL112012,20120829, 0000, TS, 24.0N,  44.5W,40.0,1004.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47759,AL112012,20120829, 0600, TS, 24.3N,  45.5W,40.0,1003.0,60.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47760,AL112012,20120829, 1200, TS, 24.6N,  46.3W,45.0,1001.0,60.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47761,AL112012,20120829, 1800, TS, 25.1N,  47.1W,45.0,999.0,60.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47762,AL112012,20120830, 0000, TS, 25.6N,  47.9W,50.0,995.0,60.0,30.0,0.0,40.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
47763,AL112012,20120830, 0600, TS, 26.1N,  48.6W,55.0,992.0,60.0,40.0,20.0,40.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
47764,AL112012,20120830, 1200, HU, 26.8N,  49.3W,65.0,989.0,60.0,40.0,30.0,50.0,30.0,20.0,20.0,30.0,15.0,0.0,0.0,0.0
47765,AL112012,20120830, 1800, HU, 27.6N,  50.1W,75.0,985.0,60.0,40.0,30.0,50.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,15.0
47766,AL112012,20120831, 0000, HU, 28.5N,  50.5W,80.0,981.0,60.0,40.0,30.0,50.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,15.0
47767,AL112012,20120831, 0600, HU, 29.6N,  50.7W,90.0,970.0,60.0,40.0,30.0,50.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,15.0
47768,AL112012,20120831, 1200, HU, 30.6N,  50.9W,90.0,972.0,60.0,50.0,40.0,50.0,30.0,30.0,20.0,30.0,15.0,15.0,10.0,15.0
47769,AL112012,20120831, 1800, HU, 31.7N,  50.6W,80.0,980.0,60.0,50.0,40.0,50.0,30.0,30.0,20.0,30.0,15.0,15.0,10.0,15.0
47770,AL112012,20120901, 0000, HU, 33.1N,  50.0W,70.0,988.0,60.0,50.0,40.0,50.0,30.0,30.0,20.0,30.0,15.0,15.0,0.0,0.0
47771,AL112012,20120901, 0600, HU, 34.6N,  48.9W,65.0,990.0,60.0,50.0,40.0,50.0,30.0,30.0,20.0,30.0,15.0,15.0,0.0,0.0
47772,AL112012,20120901, 1200, TS, 36.5N,  47.3W,60.0,992.0,70.0,60.0,40.0,40.0,30.0,30.0,20.0,20.0,0.0,0.0,0.0,0.0
47773,AL112012,20120901, 1800, TS, 38.4N,  45.4W,55.0,996.0,70.0,80.0,30.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
47774,AL112012,20120902, 0000, TS, 40.3N,  43.0W,55.0,998.0,70.0,90.0,50.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
47775,AL112012,20120902, 0600, TS, 42.4N,  40.6W,50.0,1001.0,70.0,120.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
47776,AL112012,20120902, 1200, TS, 45.0N,  38.1W,50.0,1002.0,60.0,120.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
47777,AL112012,20120902, 1800, TS, 48.1N,  34.6W,45.0,1002.0,60.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47778,AL112012,20120903, 0000, EX, 51.7N,  30.9W,45.0,1002.0,60.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47779,AL122012,20120828, 1200, LO, 12.9N,  27.4W,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47780,AL122012,20120828, 1800, LO, 13.0N,  29.6W,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47781,AL122012,20120829, 0000, LO, 13.1N,  31.7W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47782,AL122012,20120829, 0600, LO, 13.2N,  33.7W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47783,AL122012,20120829, 1200, LO, 13.3N,  35.6W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47784,AL122012,20120829, 1800, LO, 13.4N,  37.5W,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47785,AL122012,20120830, 0000, TD, 13.5N,  39.2W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47786,AL122012,20120830, 0600, TD, 13.6N,  40.9W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47787,AL122012,20120830, 1200, TS, 13.8N,  42.6W,35.0,1005.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47788,AL122012,20120830, 1800, TS, 14.2N,  44.2W,40.0,1004.0,40.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47789,AL122012,20120831, 0000, TS, 14.7N,  45.8W,45.0,1002.0,40.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47790,AL122012,20120831, 0600, TS, 15.3N,  47.4W,50.0,1001.0,60.0,50.0,30.0,60.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
47791,AL122012,20120831, 1200, TS, 16.0N,  49.0W,55.0,999.0,60.0,50.0,30.0,60.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
47792,AL122012,20120831, 1800, TS, 16.5N,  50.6W,55.0,999.0,80.0,60.0,40.0,70.0,30.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0
47793,AL122012,20120901, 0000, TS, 17.1N,  52.2W,60.0,998.0,80.0,60.0,40.0,70.0,30.0,20.0,0.0,30.0,0.0,0.0,0.0,0.0
47794,AL122012,20120901, 0600, TS, 17.6N,  53.8W,60.0,996.0,100.0,90.0,50.0,90.0,40.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0
47795,AL122012,20120901, 1200, TS, 18.1N,  55.3W,60.0,995.0,120.0,140.0,60.0,100.0,50.0,60.0,20.0,30.0,0.0,0.0,0.0,0.0
47796,AL122012,20120901, 1800, TS, 18.8N,  56.8W,60.0,994.0,120.0,140.0,60.0,120.0,50.0,60.0,20.0,30.0,0.0,0.0,0.0,0.0
47797,AL122012,20120902, 0000, TS, 19.6N,  58.1W,60.0,994.0,150.0,150.0,60.0,140.0,80.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0
47798,AL122012,20120902, 0600, TS, 20.4N,  59.4W,55.0,995.0,150.0,150.0,60.0,140.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
47799,AL122012,20120902, 1200, TS, 21.2N,  60.7W,50.0,997.0,180.0,180.0,60.0,140.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
47800,AL122012,20120902, 1800, TS, 22.1N,  61.4W,50.0,997.0,180.0,160.0,60.0,140.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47801,AL122012,20120903, 0000, TS, 22.9N,  61.7W,50.0,997.0,180.0,160.0,60.0,140.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47802,AL122012,20120903, 0600, TS, 23.4N,  62.2W,50.0,996.0,180.0,160.0,60.0,140.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47803,AL122012,20120903, 1200, TS, 23.5N,  62.6W,50.0,993.0,180.0,160.0,60.0,140.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47804,AL122012,20120903, 1800, TS, 23.8N,  62.8W,55.0,990.0,180.0,160.0,60.0,130.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47805,AL122012,20120904, 0000, TS, 24.2N,  62.6W,60.0,989.0,180.0,180.0,60.0,120.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47806,AL122012,20120904, 0600, TS, 24.5N,  62.5W,60.0,988.0,180.0,180.0,60.0,110.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47807,AL122012,20120904, 1200, TS, 24.8N,  62.5W,60.0,988.0,180.0,180.0,60.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
47808,AL122012,20120904, 1800, TS, 25.0N,  62.6W,60.0,988.0,140.0,200.0,60.0,100.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
47809,AL122012,20120905, 0000, TS, 25.2N,  62.8W,60.0,988.0,140.0,200.0,60.0,100.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
47810,AL122012,20120905, 0600, HU, 25.4N,  62.8W,65.0,985.0,140.0,200.0,60.0,140.0,70.0,70.0,20.0,30.0,15.0,15.0,0.0,0.0
47811,AL122012,20120905, 1200, HU, 25.6N,  62.8W,70.0,982.0,140.0,200.0,60.0,140.0,70.0,60.0,20.0,40.0,20.0,20.0,0.0,0.0
47812,AL122012,20120905, 1800, HU, 25.8N,  62.7W,70.0,982.0,150.0,200.0,60.0,140.0,80.0,60.0,30.0,50.0,20.0,20.0,15.0,15.0
47813,AL122012,20120906, 0000, HU, 26.0N,  62.6W,65.0,984.0,160.0,170.0,100.0,150.0,90.0,60.0,40.0,60.0,20.0,20.0,15.0,15.0
47814,AL122012,20120906, 0600, HU, 26.2N,  62.5W,65.0,984.0,160.0,170.0,100.0,150.0,90.0,60.0,40.0,70.0,20.0,20.0,15.0,15.0
47815,AL122012,20120906, 1200, HU, 26.3N,  62.4W,65.0,983.0,160.0,170.0,100.0,150.0,90.0,60.0,40.0,70.0,20.0,20.0,15.0,15.0
47816,AL122012,20120906, 1800, HU, 26.4N,  62.3W,65.0,982.0,160.0,140.0,100.0,140.0,80.0,60.0,40.0,70.0,20.0,20.0,15.0,15.0
47817,AL122012,20120907, 0000, HU, 26.5N,  62.2W,65.0,982.0,160.0,140.0,100.0,140.0,70.0,60.0,40.0,70.0,30.0,30.0,0.0,30.0
47818,AL122012,20120907, 0600, HU, 26.6N,  62.2W,65.0,982.0,160.0,140.0,100.0,140.0,70.0,60.0,40.0,70.0,30.0,30.0,0.0,30.0
47819,AL122012,20120907, 1200, TS, 26.8N,  62.2W,60.0,981.0,160.0,140.0,100.0,140.0,70.0,60.0,40.0,70.0,0.0,0.0,0.0,0.0
47820,AL122012,20120907, 1800, TS, 27.1N,  62.2W,60.0,981.0,160.0,140.0,100.0,150.0,70.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
47821,AL122012,20120908, 0000, TS, 27.4N,  62.3W,60.0,983.0,160.0,140.0,100.0,150.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
47822,AL122012,20120908, 0600, TS, 27.8N,  62.4W,55.0,985.0,160.0,140.0,100.0,150.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
47823,AL122012,20120908, 1200, TS, 28.3N,  62.5W,55.0,987.0,160.0,140.0,100.0,150.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
47824,AL122012,20120908, 1800, TS, 29.0N,  62.5W,55.0,988.0,160.0,140.0,100.0,150.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
47825,AL122012,20120909, 0000, TS, 29.7N,  62.6W,55.0,988.0,160.0,140.0,100.0,150.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
47826,AL122012,20120909, 0600, TS, 30.5N,  62.6W,55.0,988.0,170.0,150.0,130.0,150.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
47827,AL122012,20120909, 1200, TS, 31.5N,  62.5W,55.0,988.0,170.0,150.0,130.0,150.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0
